BrandAAIAID|BrandLabel|PartNumber|EXPI_PTS|ACESApplications|QuantityPerApplication|QuantityPerApplicationUOM|MinimumOrderQuantity|MinimumOrderQuantityUOM|PartTerminologyID|DESC_DES|DESC_SHO|DESC_MKT|DESC_EXT|PARTRELEASEDATE|EXPI_NPC|EXPI_NPD|EXPI_LIF|EXPI_LIS|BillableWeight|ItemLevelGTIN|EA_QuantityofEaches|EA_PackageUOM|EA_Height|EA_Width|EA_Length|EA_Weight|EA_WeightUOM|EA_DimensionalWeight|EA_DimensionalWeightUOM|EXPI_WD1|EXPI_WD2|EXPI_WS1|EXPI_WS2|EXPI_WT1|EXPI_WT2|PK_PackageLevelGTIN|PK_QuantityofEaches|PK_PackageUOM|PK_Height|PK_Width|PK_Length|PK_Weight|PK_WeightUOM|CA_PackageLevelGTIN|CA_QuantityofEaches|CA_PackageUOM|CA_Height|CA_Width|CA_Length|CA_Weight|CA_WeightUOM|PL_PackageLevelGTIN|PL_FootprintSize|PL_PackageUOM|PL_FootprintSizeUOM|PL_CartonPerLayer|PL_PLM|PL_QuantityofEaches|PL_Weight|PL_WeightUOM|COUNTRYCODE|EXPI_CTO|CURRENCYCODE|EXPI_EMS|FCCODE|EXPI_REM|HarzardousMaterialCode|EXPI_HSB|EXPI_HAC|EXPI_HTS|EXPI_NAF|EXPI_MSR|msdssheetno|PRICEEFFECTIVEDATE|PriceReleaseDate|PriceSheetNumber|USD_DealerPrice|USD_InstallerPrice|USD_JobberPrice|USD_ListPrice|USD_UnilateralPrice|USD_NSJobberPrice|USD_NSDealerPrice|USD_RacerPrice|USD_RetailPrice|USD_RetailMapPrice|USD_WholesaleMAPPrice|USD_PromoPrice|USD_StockDealerPrice|USD_TradePrice|USD_UserPrice|USD_WDPrice|USD_JobberCorePrice|USD_WDCorePrice|USD_FederalExciseTax|CAD_JobberPrice|CAD_ListPrice|CAD_UnilateralPrice|CAD_RetailPrice|CAD_RetailMapPrice|CAD_WholesaleMAPPrice|CAD_WDPrice|CAD_JobberCorePrice|ModifyDate|partterminologyname
BKDK|CURT|60910||N|1|EA|1|EA|14742|Gooseneck Hitch Isolator Film for Aluminum Truck Beds|Gooseneck Hitch Isol|For trucks with an aluminum body, such as the Ford F150, galvanic corrosion can become a problem when installing a gooseneck hitch without the appropriate protection. This isolator film allows you to install a CURT gooseneck hitch in your truck bed without having to worry about galvanic corrosion. It is made from 8-mil polyurethane and has an acrylic adhesive backing to remain fixed in place during installation. The isolator film easily fits over the gooseneck platform to isolate the hitch from all aluminum surfaces. It fits most CURT gooseneck hitch models, including all Double Lock and Double Lock EZr models, our OEM-style Ram gooseneck hitches and all Quick Goose II models.|CURT 60910 Gooseneck Hitch 8-Mil Isolator Film for Trucks with Aluminum Body||||2|Available to Order|0.500|612314609109|1|EA|0.2500|11.0000|13.5000|0.5000|PG|0.500|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||US|USD|1|||N|4911100080||4911100080|B|N||1/31/2024 12:00:00 AM||J24|||12.7300|18.9500|||||18.9500|13.9500|||||||||||||||||||Gooseneck Trailer Hitch
BKDK|CURT|61052||Y|1|EA|1|EA|14742|Over-Bed Folding Ball Gooseneck Hitch|Over-Bed Folding Bal|The CURT folding ball gooseneck hitch is an innovation in gooseneck technology, offering a unique solution to the problem of a misplaced or stolen trailer ball. Rather than having a fixed trailer ball that obstructs your truck bed space or a removable ball that locks into place using a set of pins, a folding ball gooseneck hitch features a permanently attached ball that hinges down into a small compartment within the hitch. When folded down, the gooseneck ball remains out of the way and allows you to make full use of your truck bed. When folded back up again, it provides a reliable towing connection for your gooseneck trailer. No matter which position the ball is in, it remains fixed to your pickup truck, deterring theft and preventing loss. The CURT over-bed folding ball gooseneck hitch is just another example of CURT quality and ease of use. This durable hitch has a gross trailer weight capacity up to 30,000 lbs. and a tongue weight capacity of 7,500 lbs. A 2-5/16 in. trailer ball, 3/8 in. thick top plate, six-hole mounting design and U-bolt safety chain hookups ensure that your trailer and payload stay securely attached. The folding mechanism of the over-bed folding ball gooseneck hitch features a stainless steel safety pin and pivot spring to prevent binding, and it comes with a T-handle to make operation of the ball quick and easy. To top things off, we finish each over-bed folding ball gooseneck hitch in a durable carbide powder coat to resist rust and give it a limited lifetime warranty for peace of mind|CURT 61052 Over-Bed Folding Ball Gooseneck Hitch; 30;000 lbs; 2-5/16-Inch Ball||||2|Available to Order|42.000|612314000524|1|EA|6.0000|16.0000|19.0000|42.0000|PG|42.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||263.9500|372.9500|||||372.9500|281.9500|||||||||||||||||||Gooseneck Trailer Hitch
BKDK|CURT|61100||Y|1|EA|1|EA|14742|Over-Bed Fixed Ball Gooseneck Hitch|Over-Bed Fixed Ball|CURT fixed ball gooseneck hitches are built to deliver all the towing power you need to tackle the demands of the job, without breaking the bank. When your day starts the moment you climb into the seat of that full-size 4x4 pickup, your towing equipment needs to be a reliable extension of your truck. CURT fixed ball gooseneck hitches are a permanent towing solution that offer reliable strength at an economical price. This CURT fixed ball hitch features an over-bed design, installing directly on top of your truck bed using CURT over-bed gooseneck installation brackets. It offers a gross trailer weight capacity up to 30,000 lbs. to allow you to tow whatever heavy-duty trailer you need, from point A to point B, whether a livestock trailer full of horses, a flatbed piled with building materials or a car hauler carrying a backhoe. This fixed ball gooseneck hitch also comes with a standard 2-5/16 in. gooseneck trailer ball welded onto a thick 12 in. x 12 in. steel plate. The fixed design ensures the ball can never be loosened or stolen, increasing safety on the road and preventing theft. Also, to ensure that CURT fixed ball gooseneck hitches can indeed be called CURT hitches, we finish them in a durable carbide powder coat that provides the necessary protection against rust, wear and other everyday threats you meet off the beaten path. For the best quality and durability in gooseneck towing, CURT is the obvious choice. We carefully engineer, test and manufacture our gooseneck hitches to meet todays safety standards and exceed all expectations. For a gooseneck hitch with all the quality of a CURT hitch and the economy to keep your wallet full, there is nothing like a CURT fixed ball gooseneck hitch.|CURT 61100 Over-Bed Fixed Ball Gooseneck Hitch; 30;000 lbs; 2-5/16-Inch Ball||||2|Available to Order|25.000|612314300105|1|EA|6.0000|12.0000|12.0000|25.0000|PG|25.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||163.5200|231.9500|||||231.9500|174.9500|||||||||||||||||||Gooseneck Trailer Hitch
BKDK|CURT|61301||Y|1|EA|1|EA|14743|Over-Bed Gooseneck Installation Brackets; Select Silverado; Sierra 2500; 3500 HD|Over-Bed Gooseneck I|Choosing the right gooseneck hitch is only half the battle in preparing your pickup truck for towing a gooseneck trailer. CURT gooseneck hitches are a premium option in the heavy-duty towing industry, but they are only one of the members in the heavyweight tag team that is CURT gooseneck towing. While a gooseneck hitch gets all the glory above the floor of your truck bed, gooseneck installation brackets provide sure footing and a solid foundation for that oversized gooseneck trailer. Gooseneck installation brackets work by bolting onto the frame of your truck, typically using pre-existing holes. With a set of brackets firmly bolted on, a gooseneck hitch is able to be attached and is given the strength it needs to manage the massive amount of weight of a gooseneck trailer. With so many gooseneck hitch options available from CURT, we wanted to make sure we offered the gooseneck installation products needed to give you a complete towing package. Our installation brackets fit multiple vehicles and hitch heads. This particular set of over-bed gooseneck installation brackets is designed to fit multiple CURT gooseneck hitches and provide a custom fit on certain years of the Chevrolet Silverado 2500HD or 3500 or GMC Sierra 2500HD or 3500 (see application info to verify fitment). It has a maximum weight capacity of 30,000 lbs., includes grade-8 mounting hardware for a complete installation and features laser-cut construction for a precise fit.|CURT 61301 Over-Bed Gooseneck Installation Brackets; Fits Select Chevrolet Silverado; GMC Sierra 2500; 3500 HD||||2|Available to Order|61.500|612314613014|1|EA|47.0000|13.0000|4.0000|61.5000|PG|61.500|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||298.1300|420.9500|||||420.9500|318.9500|||||||||||||||||||Gooseneck Trailer Hitch Mount Kit
BKDK|CURT|61332||Y|1|EA|1|EA|14743|Over-Bed Gooseneck Installation Brackets; Select Ford F-250; F-350; F-450|Over-Bed Gooseneck I|Choosing the right gooseneck hitch is only half the battle in preparing your pickup truck for towing a gooseneck trailer. CURT gooseneck hitches are a premium option in the heavy-duty towing industry, but they are only one of the members in the heavyweight tag team that is CURT gooseneck towing. While a gooseneck hitch gets all the glory above the floor of your truck bed, gooseneck installation brackets provide sure footing and a solid foundation for that oversized gooseneck trailer. Gooseneck installation brackets work by bolting onto the frame of your truck, typically using pre-existing holes. With a set of brackets firmly bolted on, a gooseneck hitch is able to be attached and is given the strength it needs to manage the massive amount of weight of a gooseneck trailer. With so many gooseneck hitch options available from CURT, we wanted to make sure we offered the gooseneck installation products needed to give you a complete towing package. Our installation brackets fit multiple vehicles and hitch heads. This particular set of over-bed gooseneck installation brackets is designed to fit multiple CURT gooseneck hitches and provide a custom fit on certain years of the Ford F250, F350 Super Duty or F450 Super Duty (excluding cab and chassis) (see application info to verify fitment). It has a maximum weight capacity of 30,000 lbs., includes grade-8 mounting hardware for a complete installation and features laser-cut construction for a precise fit.|CURT 61332 Over-Bed Gooseneck Installation Brackets; Fits Select Ford F-250; F-350; F-450 Super Duty||||2|Available to Order|55.800|612314613328|1|EA|44.0000|3.5000|8.5000|55.8000|PG|55.800|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||314.6900|444.9500|||||444.9500|336.9500|||||||||||||||||||Gooseneck Trailer Hitch Mount Kit
BKDK|CURT|61341||Y|1|EA|1|EA|14743|Over-Bed Gooseneck Install Brackets; Select Silverado; Sierra 1500; 2500; 3500|Over-Bed Gooseneck I|Choosing the right gooseneck hitch is only half the battle in preparing your pickup truck for towing a gooseneck trailer. CURT gooseneck hitches are a premium option in the heavy-duty towing industry, but they are only one of the members in the heavyweight tag team that is CURT gooseneck towing. While a gooseneck hitch gets all the glory above the floor of your truck bed, gooseneck installation brackets provide sure footing and a solid foundation for that oversized gooseneck trailer. Gooseneck installation brackets work by bolting onto the frame of your truck, typically using pre-existing holes. With a set of brackets firmly bolted on, a gooseneck hitch is able to be attached and is given the strength it needs to manage the massive amount of weight of a gooseneck trailer. With so many gooseneck hitch options available from CURT, we wanted to make sure we offered the gooseneck installation products needed to give you a complete towing package. Our installation brackets fit multiple vehicles and hitch heads. This particular set of over-bed gooseneck installation brackets is designed to fit multiple CURT gooseneck hitches and provide a custom fit on certain years of the Chevrolet Silverado 1500 with classic body style, Chevrolet Silverado 2500HD or 3500, Chevrolet Silverado 2500LD with classic body style, GMC Sierra 1500 with classic body style, GMC Sierra 2500HD or 3500 or GMC Sierra 2500LD with classic body style (see application info to verify fitment). It has a maximum weight capacity of 30,000 lbs., includes grade-8 mounting hardware for a complete installation and features laser-cut construction for a precise fit.|CURT 61341 Over-Bed Gooseneck Installation Brackets; Fits Select Chevrolet Silverado; GMC Sierra 1500; 2500; 3500 HD||||2|Available to Order|67.000|612314003419|1|EA|3.0000|12.0000|50.0000|67.0000|PG|67.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||419.7500|592.9500|||||592.9500|448.9500|||||||||||||||||||Gooseneck Trailer Hitch Mount Kit
BKDK|CURT|61509||Y|1|EA|1|EA|14743|Over-Bed Gooseneck Installation Brackets; Select Dodge Ram 1500; 2500; 3500|Over-Bed Gooseneck I|Choosing the right gooseneck hitch is only half the battle in preparing your pickup truck for towing a gooseneck trailer. CURT gooseneck hitches are a premium option in the heavy-duty towing industry, but they are only one of the members in the heavyweight tag team that is CURT gooseneck towing. While a gooseneck hitch gets all the glory above the floor of your truck bed, gooseneck installation brackets provide sure footing and a solid foundation for that oversized gooseneck trailer. Gooseneck installation brackets work by bolting onto the frame of your truck, typically using pre-existing holes. With a set of brackets firmly bolted on, a gooseneck hitch is able to be attached and is given the strength it needs to manage the massive amount of weight of a gooseneck trailer. With so many gooseneck hitch options available from CURT, we wanted to make sure we offered the gooseneck installation products needed to give you a complete towing package. Our installation brackets fit multiple vehicles and hitch heads. This particular set of over-bed gooseneck installation brackets is designed to fit multiple CURT gooseneck hitches and provide a custom fit on certain years of the Dodge Ram 1500, 2500 or 3500 (see application info to verify fitment). It has a maximum weight capacity of 30,000 lbs., includes grade-8 mounting hardware for a complete installation and features laser-cut construction for a precise fit.|CURT 61509 Over-Bed Gooseneck Installation Brackets; Fits Select Dodge Ram 1500; 2500; 3500||||2|Available to Order|66.000|612314005093|1|EA|3.0000|8.0000|48.0000|66.0000|PG|66.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||345.2000|487.9500|||||487.9500|368.9500|||||||||||||||||||Gooseneck Trailer Hitch Mount Kit
BKDK|CURT|65500||Y|1|EA|1|EA|14742|Over-Bed Flat Plate Gooseneck Hitch|Over-Bed Flat Plate|CURT fixed ball gooseneck hitches are built to deliver all the towing power you need to tackle the demands of the job, without breaking the bank. When your day starts the moment you climb into the seat of that full-size 4x4 pickup, your towing equipment needs to be a reliable extension of your truck. CURT fixed ball gooseneck hitches are a permanent towing solution that offer reliable strength at an economical price. This CURT fixed ball hitch features an over-bed design, installing directly on top of your truck bed using CURT over-bed gooseneck installation brackets. It offers a gross trailer weight capacity up to 30,000 lbs. to allow you to tow whatever heavy-duty trailer you need, from point A to point B, whether a livestock trailer full of horses, a flatbed piled with building materials or a car hauler carrying a backhoe. This fixed ball gooseneck hitch also comes with a standard 2-5/16 in. gooseneck trailer ball welded onto a thick 13 in. x 48 in. steel plate and two 1/2 in. forged, welded D-rings to attach safety chains. The fixed design ensures the ball can never be loosened or stolen, increasing safety on the road and preventing theft. Also, to ensure that CURT fixed ball gooseneck hitches can indeed be called CURT hitches, we finish them in a durable carbide powder coat that provides the necessary protection against rust, wear and other everyday threats you meet off the beaten path. For the best quality and durability in gooseneck towing, CURT is the obvious choice. We carefully engineer, test and manufacture our gooseneck hitches to meet todays safety standards and exceed all expectations. For a gooseneck hitch with all the quality of a CURT hitch and the economy to keep your wallet full, there is nothing like a CURT fixed ball gooseneck hitch.|CURT 65500 Over-Bed Flat Plate Gooseneck Hitch; 30;000 lbs; 2-5/16-Inch Ball||||2|Available to Order|78.000|612314000555|1|EA|5.0000|13.0000|48.0000|78.0000|PG|78.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||306.9400|433.9500|||||433.9500|327.9500|||||||||||||||||||Gooseneck Trailer Hitch
BKDK|CURT|66113||N|1|EA|1|EA|20195|Gooseneck Safety Chain U-Bolt Kit|Gooseneck Safety Cha|A CURT gooseneck hitch is more than a necessary tool for towing; it is an integrated extension of your truck that allows you turn your 4x4 into the workhorse it was designed to be. Gooseneck hitches are stronger, tougher and more subtle than any other, and when quality craftsmanship and intelligent design become the fuel that drives a gooseneck hitch, you get a towing solution that leaves others lost for words. This safety chain anchor kit fits a variety of CURT gooseneck hitches and provides spring-loaded action to keep your truck bed free of obstruction. The kit includes two safety chain U-bolts, four springs, four washers and four nuts.|CURT 66113 Gooseneck Safety Chain Anchor U-Bolt Kit||||2|Available to Order|2.000|612314001132|1|EA|1.0000|3.0000|4.0000|2.0000|PG|2.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|7318152046||7318152046|B|N||1/31/2024 12:00:00 AM||J24|||27.5000|39.9500|||||39.9500|28.9500|||||||||||||||||||Gooseneck Trailer Hitch Chain U-Bolt Kit
BKDK|CURT|66123||N|1|EA|1|EA|15369|Replacement Folding Ball Gooseneck Hitch T-Handle|Replacement Folding|The CURT folding ball gooseneck hitch is an innovation in gooseneck technology, offering a unique solution to the problem of a misplaced or stolen trailer ball. Rather than having a fixed trailer ball that obstructs your truck bed space or a removable ball that locks into place using a set of pins, a folding ball gooseneck hitch features a permanently attached ball that hinges down into a small compartment within the hitch. When folded down, the gooseneck ball remains out of the way and allows you to make full use of your truck bed. When folded back up again, it provides a reliable towing connection for your gooseneck trailer. No matter which position the ball is in, it remains fixed to your pickup truck, deterring theft and preventing loss. This replacement T-handle fits the CURT folding ball gooseneck hitch #61052 and provides a convenient grip for storing the gooseneck ball.|CURT 66123 Replacement Folding Ball Gooseneck Hitch T-Handle for CURT #61052||||2|Available to Order|0.650|612314111237|1|EA|3.0000|6.0000|6.0000|0.6200|PG|0.650|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|7318290000||7318290000|B|N||1/31/2024 12:00:00 AM||J24|||11.5200|16.9500|||||16.9500|11.9500|||||||||||||||||||Trailer Hitch Ball
BKDK|CURT|66155||N|1|EA|1|EA|20004|Replacement Gooseneck Hitch Cap|Replacement Goosenec|A CURT gooseneck hitch is more than a necessary tool for towing; it is an integrated extension of your truck that allows you turn your 4x4 into the workhorse it was designed to be. Gooseneck hitches are stronger, tougher and more subtle than any other, and when quality craftsmanship and intelligent design become the fuel that drives a gooseneck hitch, you get a towing solution that leaves others lost for words. Protect your gooseneck trailer ball and the inside of your gooseneck neck hitch with this gooseneck hitch cap. It features a rubber construction to be completely rust-free and uses a friction fit to stay firmly set into the gooseneck ball hole. The replacement gooseneck cap protects the gooseneck ball and ball hole from rust and the elements, and it provides a more finished look for your truck bed.|CURT 66155 Replacement Black Rubber Gooseneck Hitch Cover||||2|Available to Order|0.140|612314661558|1|EA|1.0000|3.2500|3.2500|0.1440|PG|0.140|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD|1|||N|4016996050||4016996050|B|N||1/31/2024 12:00:00 AM||J24|||6.6700|9.9500|||||9.9500|6.9500|||||||||||||||||||Trailer Hitch Ball Cover
BKDK|CURT|66165||N|1|EA|1|EA|20194|Replacement Gooseneck Hitch Cap|Replacement Goosenec|A CURT gooseneck hitch is more than a necessary tool for towing; it is an integrated extension of your truck that allows you turn your 4x4 into the workhorse it was designed to be. Gooseneck hitches are stronger, tougher and more subtle than any other, and when quality craftsmanship and intelligent design become the fuel that drives a gooseneck hitch, you get a towing solution that leaves others lost for words. Protect your gooseneck trailer ball and the inside of your gooseneck neck hitch with this gooseneck hitch cap. It features a rubber construction to be completely rust-free and uses a friction fit to stay firmly set into the gooseneck ball hole. The replacement gooseneck cap protects the gooseneck ball and ball hole from rust and the elements, and it provides a more finished look for your truck bed.|CURT 66165 Replacement Black Rubber Gooseneck Hitch Cover||||2|Available to Order|0.500|612314011650|1|EA|1.0000|5.0000|6.0000|0.5000|PG|0.500|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|4016996050||4016996050|B|N||1/31/2024 12:00:00 AM||J24|||6.6600|9.9500|||||9.9500|6.9500|||||||||||||||||||Gooseneck Trailer Hitch Cap
BKDK|CURT|674364||N|||||10293|Standard Threaded Grease Idler Hub Assembly w/Installed Bearing Kit; 8;000-lb.|Threaded Idler Hub-8|As the unparalleled authority in the world of axles and chassis, Lippert stands as the trusted expert, boasting an impressive legacy since our establishment in 1956. With an unrivaled commitment to excellence, we produce over 5,000 axles daily, cementing our position as the industry leader. In our quest to provide unparalleled service and support, Lippert emerges as your ultimate one-stop shop for all axle parts and components. Our comprehensive offering features genuine replacement parts meticulously crafted to meet the highest standards of quality and reliability. Whether you need bearings, hubs, brakes or any other vital component, Lippert ensures that every product in our arsenal offers exceptional performance and durability. Lippert offers a universal application for our replacement parts, compatible with competitor axles. This versatility not only streamlines the purchasing process but also provides peace of mind, knowing that Lippert parts are designed to seamlessly integrate with a wide range of trailer systems. One of the key advantages of choosing Lippert is our unwavering dedication to customer satisfaction. We prioritize speed and efficiency, providing swift delivery of our products directly to your doorstep. With Lippert, you can rest assured that your replacement parts will arrive promptly, allowing you to get back on the road with minimal downtime. Additionally, we believe in going above and beyond to ensure that every customer receives the attention and assistance they deserve, creating a seamless and stress-free experience from start to finish. With our unparalleled expertise, unwavering commitment to customer satisfaction and superior quality products, Lippert stands as the undisputed leader in the industry, ensuring that your journey is always smoother, safer and hassle-free.|CURT 674364 Threaded Trailer Idler Hub Assembly-8;000-lb. 8 on 6-1/2in.; 16-17-1/2in. Wheel Size; 9/16in. Studs; Grease||||2|Available to Order|20.000|848150069085|1|EA|10.0000|10.0000|10.0000|20.0000|PG|20.000|PG|||||||||||||||||||||||||||||||||US|USD||||N|8716905060||8716905060|B|N||1/31/2024 12:00:00 AM||J24|||91.0500|111.9500|||||111.9500|96.9500|||||||||||||||||||Axle Hub Assembly
BKDK|CURT|674748||N|||||10293|Standard Threaded Oil Idler Hub Assembly w/Installed Bearing Kit; 8;000-lb.|Threaded Trailer Idl|As the unparalleled authority in the world of axles and chassis, Lippert stands as the trusted expert, boasting an impressive legacy since our establishment in 1956. With an unrivaled commitment to excellence, we produce over 5,000 axles daily, cementing our position as the industry leader. In our quest to provide unparalleled service and support, Lippert emerges as your ultimate one-stop shop for all axle parts and components. Our comprehensive offering features genuine replacement parts meticulously crafted to meet the highest standards of quality and reliability. Whether you need bearings, hubs, brakes or any other vital component, Lippert ensures that every product in our arsenal offers exceptional performance and durability. Lippert offers a universal application for our replacement parts, compatible with competitor axles. This versatility not only streamlines the purchasing process but also provides peace of mind, knowing that Lippert parts are designed to seamlessly integrate with a wide range of trailer systems. One of the key advantages of choosing Lippert is our unwavering dedication to customer satisfaction. We prioritize speed and efficiency, providing swift delivery of our products directly to your doorstep. With Lippert, you can rest assured that your replacement parts will arrive promptly, allowing you to get back on the road with minimal downtime. Additionally, we believe in going above and beyond to ensure that every customer receives the attention and assistance they deserve, creating a seamless and stress-free experience from start to finish. With our unparalleled expertise, unwavering commitment to customer satisfaction and superior quality products, Lippert stands as the undisputed leader in the industry, ensuring that your journey is always smoother, safer and hassle-free.|CURT 674748 Threaded Trailer Idler Hub Assembly-8;000-lb. 8 on 6-1/2in.; 16-17-1/2in. Wheel Size; 9/16in. Studs; Oil||||2|Available to Order|20.000|848150069092|1|EA|10.0000|10.0000|10.0000|20.0000|PG|20.000|PG|||||||||||||||||||||||||||||||||US|USD||||N|8716905060||8716905060|B|N||1/31/2024 12:00:00 AM||J24|||91.0500|111.9500|||||111.9500|96.9500|||||||||||||||||||Axle Hub Assembly
BKDK|CURT|679372||N|1|EA|1|EA|7544|Trailer Double-Eye Leaf Spring; 3;500-lb. Capacity; 6-Leaf|Replacement Trailer|At Lippert, we help you take the guesswork out of replacing your leaf springs by providing exact-match replacement components that will get your rig back on the road. Our replacement leaf springs for RV trailers are available in a variety of lengths with a range of weight capacity options to suit your specific needs. This is a replacement leaf spring for RV trailer suspension systems. Please reference your original equipment label before purchasing.|CURT 679372 Replacement Leaf Spring for RV Trailer Suspension System-26in.; 3;500-lb. Weight Capacity||N|New Item 3 Months, 6 Months, etc|2|Available to Order|18.500|848150059635|1|EA|2.5000|7.5000|28.0000|18.5000|PG|18.500|PG|||One-Year Limited Warranty|TX|||||||||||||||||||||||1|1|||||CN|USD|1|||N|7320106015||7320106015|B|N||1/31/2024 12:00:00 AM||J24|||41.3900|51.9500|||||51.9500|43.9500|||||||||||||||||||Leaf Spring Assembly
BKDK|CURT|688768||N|||||1212|Trailer Disc Brake Conversion Kit; 5;200-6;000-lb. Tandem Axles; 1/2in. Studs|Trailer Disc Brake C|As the unparalleled authority in the world of axles and chassis, Lippert stands as the trusted expert, boasting an impressive legacy since our establishment in 1956. With an unrivaled commitment to excellence, we produce over 5,000 axles daily, cementing our position as the industry leader. In our quest to provide unparalleled service and support, Lippert emerges as your ultimate one-stop shop for all axle parts and components. Our comprehensive offering features genuine replacement parts meticulously crafted to meet the highest standards of quality and reliability. Whether you need bearings, hubs, brakes or any other vital component, Lippert ensures that every product in our arsenal offers exceptional performance and durability. Lippert offers a universal application for our replacement parts, compatible with competitor axles. This versatility not only streamlines the purchasing process but also provides peace of mind, knowing that Lippert parts are designed to seamlessly integrate with a wide range of trailer systems. One of the key advantages of choosing Lippert is our unwavering dedication to customer satisfaction. We prioritize speed and efficiency, providing swift delivery of our products directly to your doorstep. With Lippert, you can rest assured that your replacement parts will arrive promptly, allowing you to get back on the road with minimal downtime. Additionally, we believe in going above and beyond to ensure that every customer receives the attention and assistance they deserve, creating a seamless and stress-free experience from start to finish. With our unparalleled expertise, unwavering commitment to customer satisfaction and superior quality products, Lippert stands as the undisputed leader in the industry, ensuring that your journey is always smoother, safer and hassle-free.|CURT 688768 Trailer Disc Brake Conversion Kit-5;200-6;000-lb. Tandem Axle; 5-Bolt; 1/2in. Studs||||A|Available Only While Supplies Last|116.390|848150069108|1|EA|21.5000|17.5000|43.0000|38.0000|PG|116.390|PG|||||||||||||||||||||||||||||||||US|USD||||N|8716905060||8716905060|B|N||1/31/2024 12:00:00 AM||J24|||3615.0300|3616.9500|||||3616.9500|3867.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|688789||N|||||1212|Trailer Disc Brake Conversion Kit; 5;200-6;000-lb. Triple Axles; 1/2in. Studs|Disc Brake Conversio|As the unparalleled authority in the world of axles and chassis, Lippert stands as the trusted expert, boasting an impressive legacy since our establishment in 1956. With an unrivaled commitment to excellence, we produce over 5,000 axles daily, cementing our position as the industry leader. In our quest to provide unparalleled service and support, Lippert emerges as your ultimate one-stop shop for all axle parts and components. Our comprehensive offering features genuine replacement parts meticulously crafted to meet the highest standards of quality and reliability. Whether you need bearings, hubs, brakes or any other vital component, Lippert ensures that every product in our arsenal offers exceptional performance and durability. Lippert offers a universal application for our replacement parts, compatible with competitor axles. This versatility not only streamlines the purchasing process but also provides peace of mind, knowing that Lippert parts are designed to seamlessly integrate with a wide range of trailer systems. One of the key advantages of choosing Lippert is our unwavering dedication to customer satisfaction. We prioritize speed and efficiency, providing swift delivery of our products directly to your doorstep. With Lippert, you can rest assured that your replacement parts will arrive promptly, allowing you to get back on the road with minimal downtime. Additionally, we believe in going above and beyond to ensure that every customer receives the attention and assistance they deserve, creating a seamless and stress-free experience from start to finish. With our unparalleled expertise, unwavering commitment to customer satisfaction and superior quality products, Lippert stands as the undisputed leader in the industry, ensuring that your journey is always smoother, safer and hassle-free.|CURT 688789 Trailer Disc Brake Conversion Kit-5;200-6;000-lb. Triple Axle; 5-Bolt; 1/2in. Studs||||A|Available Only While Supplies Last|116.940|848150069115|1|EA|18.0000|21.0000|43.0000|90.0000|PG|116.940|PG|||||||||||||||||||||||||||||||||US|USD||||N|8716905060||8716905060|B|N||1/31/2024 12:00:00 AM||J24|||4806.8900|4811.9500|||||4811.9500|5142.9500|||||||||||||||||||Trailer Hitch
